Entry ID,Date,Year,State,Local Government Area,Cases,Deaths,Confirmed,Hospitalised/Treated ,CFR (%),M/F,Age,OCV Delivered,Population,"Cases/100,000","Deaths/100,000",IDP/Displacement,Socio-cultural,Food/Water,Environmental,Rural/Urban,Sanitation & Hygiene,Education,Occupation,Household/Setting,Conflict (Y),Interventions ,Aid,Reference
NGA10-8-16-1,16 Aug,2010,,,"1,315",87,,,6.616,,,,"158,503,197",0.8296,0.0549,,,Contaminated wells,,,Hygiene ,,,,,Education campaign,,https://promedmail.org/promed-posts/
,,,Borno,,115,40,,,34.783,,,,"158,503,197",0.0726,0.0252,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Bauchi,,"1,200",47,,,3.917,,,,"158,503,197",0.7571,0.0297,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-17-1,17 Aug,2010,,,"1,742",67,,,,,,,"158,503,197",1.0990,0.0423,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Maiduguri,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Bauchi,,1368,31,,,2.266,,,,"158,503,197",0.8631,0.0196,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Ganjuwa,,284,20,,,7.042,,,,"158,503,197",0.1792,0.0126,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-18-1,18 Aug,2010,Bauchi,,"1,700",67,,,3.941,,,,"158,503,197",1.0725,0.0423,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-19-1,19 Aug,2010,,,"4,665",231,,,4.952,,,,"158,503,197",2.9432,0.1457,,,,,,,,,,,Distribution of food and medicine ,"USAID, MSF, UNICEF ",https://promedmail.org/promed-posts/
,,,Borno,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Bauchi,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-20-1,20 Aug,2010,,,837,30,,,3.584,,,,"158,503,197",0.5281,0.0189,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-21-1,21 Aug,2010,Adamawa,,139,15,,,10.791,,,,"158,503,197",0.0877,0.0095,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-23-1,23 Aug,2010,,,"5,329",129,,,2.421,,,,"158,503,197",3.3621,0.0814,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Bauchi,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Borno,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-24-1,24 Aug,2010,,,"5,000",283,,,5.660,,,,"158,503,197",3.1545,0.1785,,,,Heavy rainfall,Rural,,,,,,,,https://promedmail.org/promed-posts/
,,,Yobe,,443,42,,,9.481,,,,"158,503,197",0.2795,0.0265,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Katsina,,50,6,,,12.000,,,,"158,503,197",0.0315,0.0038,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-25-1,25 Aug,2010,,,"6,347",352,,,5.546,,,,"158,503,197",4.0043,0.2221,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Bauchi,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Borno,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-27-1,27 Aug,2010,Adamawa,,"1,200",100,,,8.333,,,,"158,503,197",0.7571,0.0631,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Sukur,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Pallam,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Suhu,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Belbel,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Girjiya,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Gulak,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Shuwa,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Hyambula,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-8-30-1,30 Aug,2010,,,"10,134",,,,,,,,"158,503,197",6.3936,,,,,,,,,,,,,RedCross,https://promedmail.org/promed-posts/
,,,Bauchi,,"2,417",72,,,2.979,,,,"158,503,197",1.5249,0.0454,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Borno,,"2,617",162,,,6.190,,,,"158,503,197",1.6511,0.1022,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-1-1,1 Sep,2010,,,"16,487",800,,,4.852,,,,"158,503,197",10.4017,0.5047,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-2-1,2 Sep,2010,Zamfara,,54,7,,,12.963,,,,"158,503,197",0.0341,0.0044,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Bungudu,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Gus,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Maradun,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Shinkafi,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Zurmi,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-3-1,3 Sep,2010,Jigawa,Bashuri,181,11,6,,6.077,52.5%M,"0-4yrs highest attack rate, 30yrs most cases",,"158,503,197",0.1142,0.0069,,,,,,Hygiene ,,,Contact with case ,,,,"Gidado, S., Awosanya, E., Haladu, S., Ayanleke, H.B., Idris, S., Mamuda, I., Mohammed, A., Michael, C.A., Waziri, N.E. and Nguku, P., 2018. Cholera outbreak in a naïve rural community in Northern Nigeria: the importance of hand washing with soap, September 2010. The Pan African Medical Journal, 30."
NGA10-9-5-1,5 Sep,2010,Gombe,,735,233,,,31.701,,,,"158,503,197",0.4637,0.1470,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-6-1,6 Sep,2010,Jigawa,,100,5,,,5.000,,,,"158,503,197",0.0631,0.0032,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Buji,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Gwaram,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-7-1,7 Sep,2010,Federal Capital Territory ,Abuja,137,2,,,1.460,,,,"158,503,197",0.0864,0.0013,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-8-1,8 Sep,2010,,,"13,000",781,,,6.008,,,,"158,503,197",8.2017,0.4927,,,,,,,,,,,Vaccination ordered,,https://promedmail.org/promed-posts/
,,,Bauchi,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Borno,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Adamawa,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Gombe,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Yobe,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Taraba,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Kaduna,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Katsina,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Zamfara,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Sokoto,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-12-1,12 Sep,2010,,,,800,,,,,,,"158,503,197",,0.5047,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-16-1,16 Sep,2010,Katsina,Safana,,15,,,,,,,"158,503,197",,0.0095,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-17-1,17 Sep,2010,Jigawa,,86,52,,,60.465,,,,"158,503,197",0.0543,0.0328,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Bauchi,,"1,725",53,,,3.072,,,,"158,503,197",1.0883,0.0334,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Borno,,"1,090",80,,,7.339,,,,"158,503,197",0.6877,0.0505,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Adamawa,,986,56,,,5.680,,,,"158,503,197",0.6221,0.0353,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Yobe,,458,46,,,10.044,,,,"158,503,197",0.2890,0.0290,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Rivers,,81,3,,,3.704,,,,"158,503,197",0.0511,0.0019,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-18-1,18 Sep,2010,Yobe,,793,80,,,10.088,,,,"158,503,197",0.5003,0.0505,,,,Dry season,,,,,,,ORS and antimicrobial have been supplied ,,https://promedmail.org/promed-posts/
,,,,Baden,647,15,,,2.318,,,,"158,503,197",0.4082,0.0095,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Potiskum,408,26,,,6.373,,,,"158,503,197",0.2574,0.0164,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-9-23-1,23 Sep,2010,Zamfara,,,103,,,,,,,"158,503,197",,0.0650,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-10-21-1,21 Oct,2010,Sokoto,Wurno,"1,185",,,,,,,,"158,503,197",0.7476,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-10-26-1,26 Oct,2010,,,"40,000","1,500",,,3.750,,,,"158,503,197",25.2361,0.9464,,,,Heavy rainfall,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-10-28-1,28 Oct,2010,,,"37,289","1,434",,,3.846,,,,"158,503,197",23.5257,0.9047,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Adamawa,,"1,764",118,,,6.689,,,,"158,503,197",1.1129,0.0744,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Anambra,,6,0,,,0.000,,,,"158,503,197",0.0038,0.0000,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Bauchi,,"10,819",182,,,1.682,,,,"158,503,197",6.8257,0.1148,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Borno,,"9,379",377,,,4.020,,,,"158,503,197",5.9172,0.2379,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Gombe,,"3,190",129,,,4.044,,,,"158,503,197",2.0126,0.0814,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Jugawa,,718,36,,,5.014,,,,"158,503,197",0.4530,0.0227,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Kaduna,,969,61,,,6.295,,,,"158,503,197",0.6113,0.0385,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Taraba,,553,41,,,7.414,,,,"158,503,197",0.3489,0.0259,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Yobe,,"1,479",110,,,7.437,,,,"158,503,197",0.9331,0.0694,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Kano,,165,15,,,9.091,,,,"158,503,197",0.1041,0.0095,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Sokoto,,"1,210",0,,,0.000,,,,"158,503,197",0.7634,0.0000,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Zamfara,,899,50,,,5.562,,,,"158,503,197",0.5672,0.0315,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Federal Capital Territory ,,137,2,,,1.460,,,,"158,503,197",0.0864,0.0013,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Osun,,42,2,,,4.762,,,,"158,503,197",0.0265,0.0013,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Rivers,,81,3,,,3.704,,,,"158,503,197",0.0511,0.0019,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA10-11-1-1,1 Nov,2010,Bauchi,,"11,220",100,,,0.891,,,,"158,503,197",7.0787,0.0631,,,,,,,,,,,Chlorinate wells and houses ,,https://promedmail.org/promed-posts/
NGA11-1-14-1,14 Jan,2011,Niger,Lavun,22,13,,,59.091,,,,"162,805,071",0.0135,0.0080,,,Poor water quality ,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Edati,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-2-2-1,2 Feb,2011,Kano,,30,0,,,0.000,,,,"162,805,071",0.0184,0.0000,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-2-11-1,11 Feb,2011,,Kogi,,17,,,,,,,"162,805,071",,0.0104,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-4-8-1,8 Apr,2011,Taraba,Donga,60,24,,,40.000,,,,"162,805,071",0.0369,0.0147,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-6-2-1,2 Jun,2011,Abia,Bende ,,30,,,,,,,"162,805,071",,0.0184,,,Contaminated wells,,,Sanitation,,,,,,,https://promedmail.org/promed-posts/
NGA11-6-9-1,9 Jun,2011,Adamawa,,200,30,,,15.000,,,,"162,805,071",0.1228,0.0184,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Maiha,,17,,,,,,,"162,805,071",,0.0104,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Mubi South ,,19,,,,,,,"162,805,071",,0.0117,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-6-25-1,25 Jun,2011,Niger,Minna,457,13,,,2.845,,,,"162,805,071",0.2807,0.0080,,,Contaminated wells,,,,,,,,Medication supplied ,,https://promedmail.org/promed-posts/
NGA11-6-27-1,27 Jun,2011,,,"21,382",694,,,3.246,,,,"162,805,071",13.1335,0.4263,,,,,,,,,,,,,https://public.emdat.be
,,,Plateau,,,,,,,,,,,,,,,,,,,,,,,,,https://public.emdat.be
,,,Bauchi,,,,,,,,,,,,,,,,,,,,,,,,,https://public.emdat.be
,,,Taraba,,,,,,,,,,,,,,,,,,,,,,,,,https://public.emdat.be
,,,Adamawa,,,,,,,,,,,,,,,,,,,,,,,,,https://public.emdat.be
,,,Kaduna,,,,,,,,,,,,,,,,,,,,,,,,,https://public.emdat.be
,,,Yobe,,,,,,,,,,,,,,,,,,,,,,,,,https://public.emdat.be
,,,Nasarawa,,,,,,,,,,,,,,,,,,,,,,,,,https://public.emdat.be
,,,Oyo,,,,,,,,,,,,,,,,,,,,,,,,,https://public.emdat.be
,,,Kogi,,,,,,,,,,,,,,,,,,,,,,,,,https://public.emdat.be
NGA11-6-29-1,29 Jun,2011,Plateau,,300,10,,,3.333,,,,"162,805,071",0.1843,0.0061,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-7-8-1,8 Jul,2011,,,"1,668",43,,,2.578,,,,"162,805,071",1.0245,0.0264,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Plateau,,410,24,,,5.854,,,,"162,805,071",0.2518,0.0147,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Bauchi,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Taraba,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Adamawa,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Kaduna,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-8-10-1,10 Aug,2011,Osun,,148,8,5,,5.405,76F:72M,"33 cases <5 yrs, 25 cases 5-14 yrs, 90 cases >15 years",,"162,805,071",0.0909,0.0049,,,,Heavy rainfall,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Ede North,42,,,,,,,,"162,805,071",0.0258,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Ede South,31,,,,,,,,"162,805,071",0.0190,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Osogbo,21,,,,,,,,"162,805,071",0.0129,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Isokan,15,,,,,,,,"162,805,071",0.0092,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Ife East,10,,,,,,,,"162,805,071",0.0061,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Ayedire,9,,,,,,,,"162,805,071",0.0055,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Olorunda,7,,,,,,,,"162,805,071",0.0043,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Egbedore,5,,,,,,,,"162,805,071",0.0031,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Ife South,3,,,,,,,,"162,805,071",0.0018,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Ife Central,2,,,,,,,,"162,805,071",0.0012,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Atakumosa West,2,,,,,,,,"162,805,071",0.0012,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
,,,,Ayedaade,1,,,,,,,,"162,805,071",0.0006,,,,,,,,,,,,,,"Fatiregun, A., Olowookere, S., Isere, E. and Ayede, A., 2012. Epidemiology of an outbreak of cholera in a south-west state of Nigeria. Southern African Journal of Epidemiology and Infection, 27(4), pp.201-204."
NGA11-8-24-1,24 Aug,2011,Osun,,,8,,,,,,,"162,805,071",,0.0049,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-8-27-1,27 Aug,2011,Sokoto,Rabah,70,2,,,2.857,,,,"162,805,071",0.0430,0.0012,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-8-27-2,27 Aug,2011,Yobe,Potiskum,81,6,,,7.407,,,,"162,805,071",0.0498,0.0037,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-8-28-1,28 Aug,2011,Oyo ,Ibadan North-West,16,4,,,25.000,,,,"162,805,071",0.0098,0.0025,,,,Heavy rainfall,,Sanitation & hygiene ,,,,,,,https://promedmail.org/promed-posts/
NGA11-8-30-1,30 Aug,2011,Sokoto,,70,2,,,2.857,,,,"162,805,071",0.0430,0.0012,,,,Heavy rainfall,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-8-30–2,30 Aug,2011,Yobe,,690,35,,,5.072,,,,"162,805,071",0.4238,0.0215,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-9-6-1,6 Sep,2011,Bauchi,,30,10,,,33.333,,,,"162,805,071",0.0184,0.0061,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-9-14-1,14 Sep,2011,Osun,Ede,80,0,,,0.000,,,,"162,805,071",0.0491,0.0000,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-9-16-1,16 Sep,2011,Oyo ,,947,30,,,3.168,,,,"162,805,071",0.5817,0.0184,,,,Heavy rainfall,,,,,,,,,https://promedmail.org/promed-posts/
NGA11-10-12-1,12 Oct,2011,Adamawa,,55,5,,,9.091,,,,"162,805,071",0.0338,0.0031,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA12-7-20-1,20 Jul,2012,Ekiti,,,2,,,,,,,"167,228,767",,0.0012,,,,,,,,,,,Medication supplied ,,https://promedmail.org/promed-posts/
NGA12-11-26-1,26 Nov,2012,Osun,,42,3,,,7.143,,,,"167,228,767",0.0251,0.0018,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA13-7-1-1,1 Jul,2013,Lagos,,39,,,,,,,,"171,765,769",0.0227,,,,,,,,,Caring for sick ,,,,,"Fatiregun, A.A., Ajayi, I.O. and Isere, E.E., 2013. Cholera outbreak in a southwest community of Nigeria: investigation of risk factors and evaluation of a district surveillance system. West African journal of medicine, 32(3), p.173."
NGA13-7-27-1,27 Jul,2013,Ogun,,103,3,,,2.913,,,,"171,765,769",0.0600,0.0017,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Abeokuta South ,76,,,,,,,,"171,765,769",0.0442,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Abeokuta North,25,,,,,,,,"171,765,769",0.0146,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Odeda,2,,,,,,,,"171,765,769",0.0012,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Obafemi Owode,1,,,,,,,,"171,765,769",0.0006,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA13-9-5-1,5 Sep,2013,Oyo ,,10,8,,,80.000,,,,"171,765,769",0.0058,0.0047,,,,Heavy rainfall,,,,,,,,,https://promedmail.org/promed-posts/
NGA13-9-12-1,12 Sep,2013,Nasarawa,Akwanga,118,2,,,1.695,68F:50M,Young adult females at risk,,"171,765,769",0.0687,0.0012,,,Informal water selling ,,,,,"Domestic work, food venders and car wash",,,,,"Akyala Ishaku, A., Shadrack, B.E., Ajumobi, O., Olayinka, A. and Nguku, P., 2014. Investigation of cholera outbreak in an urban north central Nigerian community: the Akwanga experience. Public Health Res, 4, pp.7-12."
NGA13-10-20-1,20 Oct,2013,Plateau,Qua’pan,61,8,,,13.115,,,,"171,765,769",0.0355,0.0047,,,,,,,,,,Y,,,https://promedmail.org/promed-posts/
NGA13-10-21-1,21 Oct,2013,Zamfara,,,50,,,,,,,"171,765,769",,0.0291,,,Water shortage/access,,,,,,,,,,https://promedmail.org/promed-posts/
NGA13-10-22-1,22 Oct,2013,Sokoto,Tambuwal,11,5,,,45.455,2M:3F,,,"171,765,769",0.0064,0.0029,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA13-10-23-1,23 Oct,2013,Lagos,,13,3,,,23.077,,,,"171,765,769",0.0076,0.0017,,,Salad,,,,,,,,,,https://promedmail.org/promed-posts/
NGA13-10-23-2,23 Oct,2013,Plateau,,96,9,,96,9.375,,,,"171,765,769",0.0559,0.0052,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA13-10-29-1,29 Oct,2013,,,373,74,,,,,,,"171,765,769",0.2172,0.0431,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Plateau,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Sokoto,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Zamfara,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA13-11-6-1,6 Nov,2013,Lagos,Yaba,,4,,,,,,,"171,765,769",,0.0023,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA13-11-15-1,15 Nov,2013,Benue,Otukpo,80,12,,,15.000,,,,"171,765,769",0.0466,0.0070,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA14-1-1-1,1 Jan,2014,Kaduna,,"1,468",54,2,,3.678,809F:659M,"865 cases 1-20yrs, 360 cases 21-40yrs",,"176,404,902",0.8322,0.0306,,,,,,,,Caring for sick ,,,,,"Sule, I.B., Yahaya, M., Aisha, A.A., Zainab, A.D., Ummulkhulthum, B. and Nguku, P., 2017. Descriptive epidemiology of a cholera outbreak in Kaduna State, Northwest Nigeria, 2014. The Pan African medical journal, 27."
,,,,Chikum,20,6,,,30.000,,,,"176,404,902",0.0113,0.0034,,,,,,,,,,,,,"Sule, I.B., Yahaya, M., Aisha, A.A., Zainab, A.D., Ummulkhulthum, B. and Nguku, P., 2017. Descriptive epidemiology of a cholera outbreak in Kaduna State, Northwest Nigeria, 2014. The Pan African medical journal, 27."
,,,,Igabi ,301,3,,,0.997,,,,"176,404,902",0.1706,0.0017,,,,,,,,,,,,,"Sule, I.B., Yahaya, M., Aisha, A.A., Zainab, A.D., Ummulkhulthum, B. and Nguku, P., 2017. Descriptive epidemiology of a cholera outbreak in Kaduna State, Northwest Nigeria, 2014. The Pan African medical journal, 27."
,,,,Kaduna North,87,0,,,0.000,,,,"176,404,902",0.0493,,,,,,,,,,,,,,"Sule, I.B., Yahaya, M., Aisha, A.A., Zainab, A.D., Ummulkhulthum, B. and Nguku, P., 2017. Descriptive epidemiology of a cholera outbreak in Kaduna State, Northwest Nigeria, 2014. The Pan African medical journal, 27."
,,,,Soba,99,3,,,3.030,,,,"176,404,902",0.0561,0.0017,,,,,,,,,,,,,"Sule, I.B., Yahaya, M., Aisha, A.A., Zainab, A.D., Ummulkhulthum, B. and Nguku, P., 2017. Descriptive epidemiology of a cholera outbreak in Kaduna State, Northwest Nigeria, 2014. The Pan African medical journal, 27."
,,,,Zaira,22,4,,,18.182,,,,"176,404,902",0.0125,0.0023,,,,,,,,,,,,,"Sule, I.B., Yahaya, M., Aisha, A.A., Zainab, A.D., Ummulkhulthum, B. and Nguku, P., 2017. Descriptive epidemiology of a cholera outbreak in Kaduna State, Northwest Nigeria, 2014. The Pan African medical journal, 27."
NGA14-1-11-1,11 Jan,2014,Kano,,"2,165",,,,0.000,,,,"176,404,902",1.2273,,,,,,,,,,,,Medication supplied ,,https://promedmail.org/promed-posts/
NGA14-1-13-1,13 Jan,2014,Kano,,2156,71,,,3.293,,,,"176,404,902",1.2222,0.0402,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA14-1-16-1,16 Jan,2014,Jigawa,,153,11,,,7.190,,,,"176,404,902",0.0867,0.0062,,,,,,,,,,,,,https://promedmail.org/promed-posts/
