temp_level,humidity,precipitation,frequency_outbreak_in_area,travel_patterns,mosquito_species,malaria_vectors,vectors_infection_rates,healthcare_availability,healthcare_accessibility,malaria_treatment_success_rates,land_use,mosquito_breeding_sites,stagnant_waters,iot_air_quality,iot_water_quality,presence_of_vegetation,outbreak_threshold
0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0.257275749
0,1,1,0,1,3,0,1,0,0,1,1,1,0,1,1,0,0.720156635
1,0,0,0,1,2,0,1,1,0,1,1,1,0,0,0,0,0.992190254
0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0.02150285
0,0,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0.089382464
0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0.754376143
0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0.67629705
0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0.189936373
1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.768985067
1,0,0,0,1,3,1,1,0,0,0,1,1,1,1,0,0,0.80971301
0,1,0,0,0,2,0,1,1,0,1,1,1,1,1,0,1,0.441478455
0,1,1,1,1,3,0,1,1,0,0,1,1,1,0,0,0,0.081619027
0,0,1,1,0,3,1,1,1,1,1,0,1,1,1,1,1,0.294311995
0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0.398915716
1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0.711810326
0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0.723340827
1,0,0,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0.484548404
1,1,0,1,1,3,1,1,0,0,1,0,1,0,1,0,1,0.763503834
1,1,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0.449066198
0,1,1,0,0,3,0,0,1,1,1,1,0,0,1,1,1,0.28888577
0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0.560674587
0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0.995607558
1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.123097969
0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0.255269768
1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0.366229512
0,1,0,1,1,2,0,0,1,0,0,0,0,0,1,1,1,0.485314222
0,1,0,0,1,2,1,1,0,1,0,0,1,1,1,1,1,0.784405652
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0.600969668
0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,1,0.765229611
0,1,1,1,1,3,1,0,1,0,0,0,0,0,1,0,1,0.332536923
0,1,1,1,0,2,1,1,0,0,1,0,0,0,0,0,1,0.182167309
0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0.151361725
1,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,1,0.729706368
1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.655766037
1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0.029844453
0,1,1,0,0,3,1,0,0,1,1,0,0,1,0,1,1,0.992774843
1,0,1,0,1,2,1,1,1,0,0,0,1,0,0,0,1,0.191764036
1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0.341322507
1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0.452256055
0,0,1,0,1,2,1,1,0,0,1,1,0,1,0,0,0,0.744999146
0,1,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0.060907726
0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.929499305
0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0.713068963
0,0,1,1,0,3,0,1,0,0,0,1,1,1,0,1,1,0.587657554
0,1,1,1,0,2,1,1,0,0,1,1,1,1,1,1,1,0.351954163
1,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0.4503194
1,0,0,0,1,2,1,1,0,1,1,0,1,1,1,1,1,0.810893647
0,0,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0.420812849
0,1,0,1,1,3,1,0,1,0,0,1,0,1,1,1,1,0.710861378
1,0,1,1,0,2,0,1,1,0,0,1,0,1,1,1,1,0.64461113
0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0.919293524
0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0.643820283
0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0.553696033
0,1,1,0,1,2,1,1,1,0,0,0,0,1,0,1,0,0.962558937
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0.370645377
0,1,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0.838141804
0,0,0,1,1,3,1,1,0,0,1,0,1,0,0,1,1,0.370635855
1,1,1,0,1,3,1,1,0,0,1,0,0,0,1,1,1,0.825010528
1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0.820051819
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.590744259
0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0.050535774
0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0.945767995
1,0,1,0,1,2,1,1,0,1,0,0,0,1,1,1,1,0.804746619
0,0,1,0,0,2,0,1,0,0,1,1,1,0,1,1,0,0.488524452
1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0.637150561
1,1,1,1,0,2,0,1,1,0,0,1,0,0,1,1,0,0.339035438
1,1,1,1,0,3,1,1,1,0,1,1,1,1,0,1,1,0.311358835
0,0,1,1,1,2,1,1,0,0,1,0,0,1,0,1,0,0.153839992
0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0.0471482
1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0.444713451
1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0.436573158
1,1,1,1,0,3,0,1,1,0,0,1,1,0,0,0,1,0.275701815
0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0.903113211
1,1,1,1,0,2,1,0,1,1,0,0,1,1,0,0,1,0.105116779
1,1,0,0,1,2,0,0,0,0,1,1,1,0,1,1,0,0.7263291
1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0.851897551
1,1,0,0,1,3,1,0,1,0,0,0,1,1,0,1,1,0.999480325
1,1,0,0,1,3,0,1,1,1,1,1,0,1,1,1,1,0.429283441
1,0,1,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0.896824083
1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0.519516817
0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0.665616064
0,1,1,0,1,2,0,1,0,0,1,1,0,1,1,0,1,0.177208497
0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0.604816948
0,1,1,1,1,3,0,0,0,1,1,0,0,0,1,1,0,0.195434204
1,0,1,1,1,2,0,1,1,1,1,0,0,1,0,0,1,0.29735007
0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0.970038607
1,0,1,1,0,3,0,1,1,1,0,1,0,1,1,1,0,0.372420553
0,0,1,1,0,2,1,0,0,0,1,1,1,0,1,0,0,0.479020533
1,0,0,0,0,2,1,0,0,0,1,1,0,1,1,0,0,0.118300564
0,0,1,1,1,2,0,0,1,1,0,1,1,0,1,1,1,0.09988306
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.244233525
1,1,0,0,0,2,0,1,0,1,1,0,1,0,0,1,0,0.888249218
1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0.673002007
0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0.3526691
1,0,0,1,0,3,1,1,1,0,1,1,0,1,0,0,1,0.494818088
0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0.446881471
1,0,1,1,1,3,1,0,0,1,1,0,0,0,1,0,1,0.205336064
0,0,0,1,0,3,1,1,1,0,1,1,1,0,0,0,0,0.243632089
1,0,0,0,0,2,1,1,0,1,1,1,0,1,1,0,0,0.19954755
0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0.986256803
1,1,0,1,1,2,1,0,0,1,0,0,0,1,1,0,1,0.479708488
1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0.985280578
1,0,0,0,0,2,1,1,1,1,0,1,0,1,1,1,1,0.380399703
0,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0.741999449
0,0,0,1,0,3,1,0,1,1,0,0,1,1,1,1,0,0.567287328
1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0.767216281
0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0.863797823
1,1,0,0,1,2,1,1,0,0,1,0,1,0,0,1,1,0.788219535
0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0.822672086
1,1,0,1,0,3,1,0,1,0,0,1,1,1,0,0,0,0.483437136
1,1,0,1,0,3,0,1,0,0,1,1,1,1,1,1,1,0.067959553
0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0.911218191
1,0,0,1,0,2,1,0,1,0,0,1,1,1,0,1,0,0.724674193
1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0.886004905
0,1,0,1,0,3,1,1,1,1,0,1,0,1,1,1,1,0.080942512
1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0.712779595
1,1,0,1,0,3,0,0,0,0,0,0,1,1,0,1,1,0.598038165
1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0.374348559
0,1,1,1,1,2,1,0,0,1,1,0,1,0,0,0,1,0.754489656
0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0.401862526
0,1,0,1,0,3,0,1,0,1,1,1,1,0,0,0,0,0.599641383
1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0.978219339
0,0,1,1,0,2,1,1,1,0,1,0,1,1,1,1,0,0.759105176
1,1,1,1,0,2,0,0,0,1,1,1,0,0,0,0,1,0.543239875
0,0,1,1,1,3,1,1,0,1,0,0,0,0,1,0,0,0.543473138
0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0.94302143
0,1,0,0,1,2,0,1,1,1,1,0,0,1,1,1,0,0.829152779
0,1,0,1,1,3,1,1,0,1,1,1,1,0,1,1,0,0.612040005
1,1,0,0,1,3,1,0,1,0,0,1,1,0,0,0,0,0.793102652
1,1,0,1,0,3,1,0,1,0,0,0,0,1,0,1,1,0.796438557
1,1,1,1,0,2,1,1,1,1,0,0,0,1,1,1,1,0.957363225
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0.751693828
0,1,1,1,0,3,0,1,1,0,1,1,0,0,0,1,0,0.342994094
1,0,0,0,1,2,0,1,1,1,1,0,1,1,1,0,1,0.792051515
0,0,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,0.305200657
0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0.626795235
1,0,1,0,0,3,0,1,0,0,1,1,1,0,0,0,0,0.859094956
1,0,1,0,1,2,1,0,0,0,1,0,1,0,0,1,0,0.116612532
1,1,1,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0.674317199
0,0,1,0,0,2,0,0,1,0,1,1,0,1,1,1,0,0.950099619
1,1,1,1,1,3,0,1,1,1,0,1,1,1,1,1,1,0.365361804
0,0,0,1,1,2,1,0,1,0,1,1,0,1,0,1,0,0.304359531
1,0,1,1,1,2,1,0,0,1,0,0,0,1,1,0,0,0.970955177
1,0,1,1,0,3,0,0,1,1,1,1,1,1,1,1,1,0.370334496
1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0.767554387
0,0,0,0,0,2,0,1,0,1,0,1,1,1,0,1,1,0.396118112
1,0,1,1,1,2,0,1,1,0,0,1,0,1,1,0,0,0.676211018
0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0.072192531
0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0.471819262
0,0,1,1,1,3,0,1,1,0,1,1,1,1,1,0,0,0.104102807
1,0,1,0,0,2,0,1,1,0,0,0,0,1,1,1,1,0.45169668
1,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0.348354763
1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0.860681454
0,0,0,1,0,3,0,1,1,1,0,1,1,1,1,0,0,0.653045881
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.79338993
0,0,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,0.625732052
0,0,1,1,1,2,0,0,1,1,1,1,0,0,1,1,0,0.668386878
1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0.231009694
0,1,0,0,0,2,0,1,0,0,1,1,1,0,0,1,1,0.507283874
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0.750961806
1,0,0,1,1,2,1,1,1,1,0,0,0,1,1,0,1,0.72721418
1,1,0,0,1,3,1,1,1,1,1,0,0,1,1,1,0,0.841940473
0,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,1,0.959727722
0,1,0,0,1,2,0,1,0,0,0,1,0,0,1,1,1,0.566059323
1,1,0,0,1,3,1,0,0,0,1,1,1,1,0,0,1,0.732440554
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0.709513954
1,0,0,0,1,2,1,1,1,1,1,0,1,0,0,1,1,0.895408461
1,1,0,0,0,3,0,1,1,1,1,0,1,1,1,1,0,0.431054478
0,0,1,1,0,3,1,1,1,0,0,0,0,1,1,1,1,0.829510951
0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0.304896285
1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0.751913988
1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0.391147383
1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0.694676627
1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.993505029
1,0,1,1,1,2,0,1,0,1,0,1,1,0,0,0,1,0.033410799
0,0,1,1,0,3,1,0,1,0,0,0,1,1,0,1,0,0.139635725
1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0.133019832
1,1,0,1,0,3,0,0,1,0,1,0,1,0,0,1,0,0.992469849
0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0.128443782
1,0,0,0,0,2,1,0,0,1,1,0,1,1,1,0,1,0.527971264
1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0.097772378
0,1,0,0,1,3,0,0,0,1,1,1,1,1,1,1,0,0.872939274
1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0.442999783
0,0,0,1,0,2,1,0,1,0,1,1,1,1,0,1,1,0.072594516
0,1,1,0,1,2,1,1,1,1,1,0,0,0,1,1,1,0.991948033
1,1,1,0,0,3,0,1,1,0,0,0,0,0,1,1,1,0.314377211
1,1,0,1,1,3,0,0,1,1,0,1,1,0,0,1,0,0.082039443
1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0.429917572
0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0.363163232
1,1,0,1,1,3,1,0,0,1,0,1,1,1,1,0,0,0.609392602
1,1,1,0,1,3,0,1,1,0,0,1,1,1,0,1,0,0.066977465
1,1,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0.31166836
0,0,1,1,0,3,1,1,0,0,1,0,0,1,0,0,0,0.648707083
1,1,1,0,1,3,0,1,1,1,1,1,1,1,1,1,0,0.980513933
1,1,1,1,1,3,1,0,0,1,1,1,1,1,0,0,0,0.509695355
1,0,1,1,1,2,0,0,1,1,1,0,1,0,0,0,1,0.371369997
1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0.532717447
0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0.878016986
1,1,1,1,1,3,0,1,0,1,1,1,0,1,0,1,1,0.453276694
0,0,1,0,0,3,0,0,0,1,0,0,1,1,1,1,0,0.055074565
1,0,1,1,0,3,0,0,1,1,1,1,0,1,1,1,1,0.697088597
0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.616732584
0,0,0,0,1,3,1,0,0,0,0,1,1,1,1,1,1,0.09978931
0,0,0,0,1,3,1,0,1,1,1,1,0,1,1,1,0,0.400797392
0,1,1,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0.221863808
0,0,1,0,1,2,1,0,1,0,0,1,0,0,1,1,1,0.635398911
1,0,0,1,1,2,1,1,1,0,0,1,0,0,1,0,0,0.581102417
0,1,1,0,0,2,1,1,1,0,1,1,1,1,0,0,1,0.236757233
0,1,0,1,0,2,1,1,1,0,1,0,1,0,0,1,1,0.958926963
1,1,1,1,1,3,0,0,0,1,0,0,1,1,1,0,0,0.380410906
1,0,1,1,1,3,0,1,0,0,1,0,0,1,0,1,1,0.660656644
1,1,0,1,0,3,0,0,0,1,1,0,0,0,0,1,0,0.960709583
0,1,1,0,1,3,0,1,0,1,0,1,0,0,0,1,0,0.125803664
0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.771329144
0,1,0,1,1,3,1,1,0,0,1,0,0,0,1,1,1,0.79334553
1,0,1,0,0,3,0,0,0,0,0,1,1,1,1,1,0,0.830155175
1,0,0,1,0,3,1,1,0,1,0,0,0,0,1,1,1,0.031331982
0,1,0,1,1,3,1,1,1,0,0,0,1,0,0,0,1,0.485375888
0,1,0,0,1,3,1,1,0,0,1,0,1,0,0,1,1,0.182576324
1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0.099238268
0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0.972276362
0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0.494024852
1,0,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,0.164800752
1,0,1,1,1,3,0,1,0,0,1,1,0,0,1,1,1,0.842509089
0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,0.604573066
1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0.490086025
1,0,1,0,0,2,1,0,0,0,0,1,1,1,0,1,0,0.292257738
1,1,0,1,1,2,0,0,0,1,1,0,0,1,0,1,1,0.700528864
0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0.484748384
0,0,0,0,1,3,1,1,1,0,0,1,0,1,0,0,0,0.604122787
0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0.978253659
1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0.439059539
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0.610445187
0,0,1,1,1,2,1,0,1,1,0,0,1,0,1,1,1,0.509824952
1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0.887330234
1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0.644483141
0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.885917355
0,1,0,0,1,2,1,0,0,1,1,1,0,1,1,0,1,0.839636489
1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0.166977196
0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.526507857
1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0.013448122
0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0.668914737
0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0.62683862
0,1,0,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0.085992547
1,0,1,1,1,2,1,0,0,1,1,1,1,0,1,1,0,0.011027008
1,1,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0.560365593
0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0.37964634
0,1,1,1,1,2,1,1,1,0,1,0,1,0,1,1,0,0.136606851
0,1,0,0,1,2,1,1,0,0,1,1,0,1,1,0,0,0.275775119
1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0.310262659
1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0.070062605
0,0,1,1,0,3,1,1,1,0,0,1,0,1,0,1,1,0.804431297
0,1,1,1,1,2,1,1,1,1,0,1,1,1,0,1,0,0.048250895
1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0.179580649
1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0.454655024
0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.331717333
1,1,1,0,0,2,1,1,1,0,0,0,1,1,1,1,0,0.21250307
0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0.668707459
1,0,0,1,0,2,0,1,1,1,1,1,0,0,1,0,1,0.016016055
1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0.182535404
0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0.556620846
0,1,1,0,0,3,0,0,1,1,0,1,0,0,1,0,1,0.846466475
0,1,0,0,1,3,0,0,1,0,0,1,1,0,1,0,1,0.600830764
1,0,0,1,1,3,0,1,0,1,1,0,1,1,0,1,0,0.790725264
0,1,0,1,1,3,1,0,1,0,1,1,0,0,0,1,0,0.384020706
0,0,1,1,1,3,0,1,1,1,0,0,1,0,0,0,0,0.47048441
0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0.897478203
0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0.851810996
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0.476063919
0,0,1,1,1,2,1,0,1,0,0,1,1,0,1,1,0,0.740947358
0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0.916052634
1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0.995478949
1,1,1,0,1,2,1,0,0,0,1,0,0,1,0,1,1,0.684929607
1,0,1,1,1,3,0,0,0,1,1,1,0,1,0,0,0,0.960447877
1,1,0,0,1,3,0,1,1,0,0,1,1,0,0,0,0,0.667486479
0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0.499422972
1,0,1,1,0,3,0,1,1,0,1,1,0,1,0,1,1,0.011256694
1,1,0,1,0,3,0,1,1,1,0,0,1,1,1,1,1,0.770491386
1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.730613891
1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0.445337134
1,1,0,0,0,2,1,1,1,0,1,1,0,1,1,0,0,0.663450272
1,1,0,0,0,2,0,1,1,0,0,0,1,1,1,1,0,0.593390051
1,1,1,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0.484036222
0,1,1,1,0,3,0,0,0,1,0,1,1,1,0,0,1,0.981697785
1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.117152615
0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0.928909958
1,1,1,0,0,2,1,1,0,1,1,0,0,0,0,1,1,0.198663341
1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0.945828137
1,0,0,0,1,3,1,1,1,1,0,1,0,1,0,1,0,0.358968934
0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0.754994453
0,1,0,0,1,3,1,1,0,1,1,1,0,1,1,1,0,0.100910999
1,0,0,1,0,2,0,1,1,1,1,1,1,1,1,0,1,0.48160653
1,1,1,0,0,2,1,1,0,0,0,1,0,1,1,1,0,0.165480529
0,1,1,0,1,3,1,1,1,1,1,1,1,0,1,1,0,0.558909309
1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0.809041743
0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0.969293629
1,1,1,1,0,3,1,0,1,0,1,1,0,1,0,0,0,0.545013669
0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0.979993561
1,0,1,0,1,2,1,1,0,0,1,0,1,1,1,1,0,0.092201003
1,1,1,1,1,2,1,1,0,1,0,0,0,1,0,0,1,0.441014067
1,0,0,1,1,2,0,1,0,1,1,0,1,0,1,1,1,0.773270332
1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0.437556193
1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0.849882257
0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0.275882174
0,0,1,0,0,2,0,0,1,1,1,0,0,1,1,0,0,0.033266339
0,0,1,0,1,3,1,0,1,0,0,0,1,1,0,1,0,0.199688174
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.37675727
1,1,1,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0.230622555
1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0.319710817
1,1,1,1,1,2,1,0,1,0,0,0,1,0,0,1,1,0.828433496
1,1,0,1,0,3,0,0,1,1,1,1,0,1,1,0,0,0.484594826
0,1,0,1,1,3,1,0,1,0,1,0,0,1,1,0,0,0.897808744
1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0.528549721
1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0.353708643
0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0.307673898
1,1,1,1,0,2,1,1,0,1,1,1,1,0,0,1,1,0.925698462
1,1,1,1,0,3,1,1,0,1,0,1,1,0,0,1,0,0.823565011
0,0,1,1,0,3,1,0,0,0,0,0,1,1,1,0,0,0.641548283
1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0.247978593
0,0,0,1,0,2,0,0,1,0,1,0,0,1,1,1,1,0.540439602
0,0,0,0,1,2,0,1,1,1,1,1,1,1,1,0,1,0.219897012
0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0.564863108
1,0,1,0,1,2,1,1,0,0,1,0,1,0,1,0,1,0.3546111
1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0.188507788
0,0,0,0,1,3,0,1,0,1,0,1,1,0,1,1,1,0.955033432
0,1,1,0,1,2,0,1,0,0,0,0,1,0,1,1,0,0.363252798
0,0,1,1,1,3,0,1,1,1,0,1,0,0,1,0,1,0.394068875
1,0,0,0,1,3,1,0,1,1,1,0,0,1,1,0,0,0.362661227
0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0.100004294
1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0.830091206
0,0,0,0,0,3,0,0,0,1,1,0,1,1,1,1,1,0.335677772
1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.806548721
1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0.434380812
0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0.068382221
1,0,0,0,0,2,1,0,1,1,1,1,0,0,1,1,1,0.171590933
1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0.726667329
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0.363206801
0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0.085869026
1,1,0,0,0,3,0,0,1,0,1,0,0,0,0,1,1,0.248574428
0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.2141578
1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0.688826038
1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,0.691963895
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0.574342327
0,0,0,1,0,3,1,1,1,0,1,0,1,1,0,0,0,0.144221621
0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0.672463011
0,1,0,0,0,3,0,1,0,1,1,0,1,0,1,1,1,0.910645547
